"lt_desc";"year";"date_ref";"sex";"age";"mx";"qx";"ax";"lx";"dx";"Lx";"Sx";"Tx";"ex"
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";17;0.001012;0.001012;0.5;0.941728;0.000953;0.941252;0.999022;55.190095;58.605132
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";18;0.001072;0.001071;0.5;0.940775;0.001008;0.940271;0.998959;54.248843;57.663978
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";19;0.00111;0.001109;0.5;0.939768;0.001043;0.939246;0.99891;53.308572;56.725273
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";20;0.001221;0.00122;0.5;0.938725;0.001145;0.938152;0.998835;52.369325;55.787723
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";21;0.001281;0.00128;0.5;0.93758;0.0012;0.93698;0.99875;51.431173;54.855243
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";22;0.001257;0.001257;0.5;0.93638;0.001177;0.935792;0.998732;50.494193;53.924897
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";23;0.001213;0.001212;0.5;0.935203;0.001134;0.934636;0.998766;49.558401;52.992114
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";24;0.001208;0.001208;0.5;0.93407;0.001128;0.933506;0.99879;48.623765;52.055826
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";25;0.001169;0.001168;0.5;0.932942;0.00109;0.932397;0.998812;47.690259;51.118166
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";26;0.001235;0.001234;0.5;0.931852;0.00115;0.931277;0.998799;46.757863;50.177367
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";27;0.001263;0.001262;0.5;0.930701;0.001175;0.930114;0.998752;45.826586;49.23876
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";28;0.001304;0.001303;0.5;0.929527;0.001211;0.928921;0.998718;44.896472;48.300349
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";29;0.001424;0.001423;0.5;0.928316;0.001321;0.927655;0.998637;43.967551;47.362709
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";30;0.001506;0.001505;0.5;0.926995;0.001395;0.926298;0.998536;43.039895;46.429484
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";31;0.00157;0.001569;0.5;0.9256;0.001452;0.924874;0.998463;42.113598;45.498695
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";32;0.001687;0.001685;0.5;0.924148;0.001558;0.92337;0.998373;41.188724;44.569387
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";33;0.001816;0.001814;0.5;0.922591;0.001674;0.921754;0.99825;40.265354;43.643788
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";34;0.001796;0.001794;0.5;0.920917;0.001652;0.920091;0.998196;39.3436;42.722191
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";35;0.001997;0.001996;0.5;0.919265;0.001834;0.918348;0.998105;38.423509;41.798083
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";36;0.002066;0.002063;0.5;0.91743;0.001893;0.916484;0.997971;37.505161;40.880658
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";37;0.00218;0.002178;0.5;0.915537;0.001994;0.914541;0.99788;36.588677;39.964151
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";38;0.002176;0.002174;0.5;0.913544;0.001986;0.912551;0.997824;35.674137;39.050278
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";39;0.002585;0.002581;0.5;0.911558;0.002353;0.910381;0.997622;34.761586;38.134271
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";40;0.002614;0.002611;0.5;0.909205;0.002374;0.908018;0.997404;33.851205;37.231673
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";41;0.002855;0.002851;0.5;0.906831;0.002586;0.905538;0.997269;32.943187;36.327824
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";42;0.00329;0.003284;0.5;0.904245;0.00297;0.90276;0.996932;32.03765;35.430272
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";43;0.003558;0.003552;0.5;0.901275;0.003201;0.899674;0.996582;31.134889;34.545375
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";44;0.003576;0.00357;0.5;0.898074;0.003206;0.896471;0.996439;30.235215;33.666741
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";45;0.003974;0.003966;0.5;0.894868;0.003549;0.893093;0.996232;29.338744;32.785562
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";46;0.004069;0.004061;0.5;0.891319;0.00362;0.889509;0.995987;28.445651;31.914125
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";47;0.004086;0.004078;0.5;0.887699;0.00362;0.885889;0.995931;27.556142;31.042215
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";48;0.004217;0.004208;0.5;0.884079;0.00372;0.882219;0.995857;26.670253;30.16728
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";49;0.005091;0.005078;0.5;0.880359;0.00447;0.878124;0.995358;25.788035;29.29264
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";50;0.005275;0.005261;0.5;0.875889;0.004608;0.873584;0.994831;24.909911;28.439588
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";51;0.005857;0.00584;0.5;0.87128;0.005088;0.868736;0.99445;24.036326;27.587361
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";52;0.006326;0.006306;0.5;0.866192;0.005462;0.863461;0.993928;23.16759;26.746471
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";53;0.006816;0.006793;0.5;0.86073;0.005847;0.857807;0.993451;22.304129;25.913035
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";54;0.006717;0.006694;0.5;0.854883;0.005723;0.852022;0.993256;21.446322;25.086843
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";55;0.007621;0.007592;0.5;0.84916;0.006447;0.845937;0.992858;20.5943;24.252543
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";56;0.008215;0.008182;0.5;0.842713;0.006895;0.839266;0.992114;19.748363;23.43426
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";57;0.00949;0.009445;0.5;0.835818;0.007895;0.831871;0.991189;18.909097;22.623453
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";58;0.00967;0.009623;0.5;0.827924;0.007967;0.82394;0.990466;18.077226;21.834409
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";59;0.012349;0.012273;0.5;0.819956;0.010063;0.814925;0.989058;17.253286;21.041714
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";60;0.013216;0.01313;0.5;0.809893;0.010634;0.804576;0.987301;16.438362;20.296952
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";61;0.01444;0.014337;0.5;0.79926;0.011459;0.79353;0.986271;15.633785;19.560335
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";62;0.015118;0.015004;0.5;0.787801;0.01182;0.781891;0.985332;14.840255;18.837569
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";63;0.016166;0.016036;0.5;0.775981;0.012444;0.769759;0.984484;14.058364;18.116899
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";64;0.015936;0.01581;0.5;0.763537;0.012071;0.757501;0.984076;13.288605;17.404008
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";65;0.018408;0.018241;0.5;0.751466;0.013707;0.744612;0.982984;12.531104;16.675552
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";66;0.019352;0.019166;0.5;0.737758;0.01414;0.730688;0.981301;11.786492;15.976085
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";67;0.023337;0.023068;0.5;0.723618;0.016692;0.715272;0.978902;11.055804;15.278501
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";68;0.024298;0.024006;0.5;0.706926;0.01697;0.698441;0.976469;10.340531;14.627462
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";69;0.030996;0.030523;0.5;0.689955;0.021059;0.679426;0.972775;9.642091;13.974946
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";70;0.030217;0.029767;0.5;0.668896;0.019911;0.658941;0.969849;8.962665;13.399188
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";71;0.033024;0.032488;0.5;0.648985;0.021084;0.638443;0.968893;8.303724;12.794937
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";72;0.036083;0.035443;0.5;0.627901;0.022255;0.616774;0.966059;7.665281;12.207783
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";73;0.039413;0.038651;0.5;0.605646;0.023409;0.593942;0.962982;7.048507;11.637993
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";74;0.043037;0.042131;0.5;0.582237;0.02453;0.569972;0.959643;6.454566;11.085801
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";75;0.046978;0.0459;0.5;0.557707;0.025599;0.544908;0.956025;5.884593;10.551404
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";76;0.051261;0.04998;0.5;0.532108;0.026595;0.518811;0.952108;5.339686;10.03496
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";77;0.055911;0.05439;0.5;0.505514;0.027495;0.491766;0.947871;4.820875;9.536588
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";78;0.060956;0.059153;0.5;0.478018;0.028276;0.46388;0.943295;4.329109;9.056363
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";79;0.066424;0.064289;0.5;0.449742;0.028913;0.435286;0.938358;3.865228;8.594318
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";80;0.072344;0.069819;0.5;0.420829;0.029382;0.406138;0.933038;3.429943;8.150443
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";81;0.078748;0.075765;0.5;0.391447;0.029658;0.376618;0.927315;3.023805;7.724681
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";82;0.085667;0.082148;0.5;0.361789;0.02972;0.346929;0.921169;2.647187;7.316933
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";83;0.093132;0.088988;0.5;0.332069;0.02955;0.317294;0.914579;2.300258;6.927051
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";84;0.101175;0.096303;0.5;0.302519;0.029134;0.287952;0.907525;1.982964;6.554846
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";85;0.109829;0.104112;0.5;0.273385;0.028463;0.259154;0.89999;1.695012;6.200086
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";86;0.119125;0.112428;0.5;0.244923;0.027536;0.231155;0.891958;1.435858;5.862495
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";87;0.129093;0.121266;0.5;0.217386;0.026362;0.204206;0.883416;1.204703;5.541759
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";88;0.139764;0.130635;0.5;0.191025;0.024954;0.178548;0.874352;1.000498;5.237526
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";89;0.151163;0.140541;0.5;0.16607;0.02334;0.154401;0.864758;0.82195;4.949408
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";90;0.163316;0.150987;0.5;0.142731;0.02155;0.131955;0.854631;0.667549;4.676986
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";91;0.176243;0.16197;0.5;0.12118;0.019628;0.111367;0.84397;0.535594;4.419812
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";92;0.18996;0.173483;0.5;0.101553;0.017618;0.092744;0.832781;0.424227;4.17741
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";93;0.20448;0.185514;0.5;0.083935;0.015571;0.07615;0.821073;0.331484;3.949284
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";94;0.21981;0.198044;0.5;0.068364;0.013539;0.061594;0.808862;0.255334;3.734918
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";95;0.235947;0.211049;0.5;0.054825;0.011571;0.04904;0.796169;0.19374;3.533783
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";96;0.252885;0.224499;0.5;0.043254;0.009711;0.038399;0.78302;0.1447;3.345337
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";97;0.270608;0.238358;0.5;0.033544;0.007995;0.029546;0.769448;0.106301;3.169029
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";98;0.289093;0.252583;0.5;0.025548;0.006453;0.022322;0.755492;0.076755;3.004307
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";99;0.308307;0.267128;0.5;0.019095;0.005101;0.016545;0.741196;0.054433;2.850617
"TABMORT EEVV Censos (con ajuste)";1990;1990.5;"f";100;0.369357;1;2.707405;0.013994;0.013994;0.037888;0.696053;0.037888;2.707405
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";0;0.020681;0.020314;0.12693;1;0.020314;0.982264;0.982264;76.958514;76.958514
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";1;0.004151;0.004143;0.5;0.979686;0.004059;0.977657;0.995309;75.97625;77.551637
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";2;0.001605;0.001604;0.5;0.975627;0.001565;0.974845;0.997124;74.998593;76.872166
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";3;0.000941;0.00094;0.5;0.974063;0.000916;0.973605;0.998728;74.023748;75.994848
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";4;0.00072;0.00072;0.5;0.973147;0.000701;0.972797;0.99917;73.050143;75.065891
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";5;0.000756;0.000756;0.5;0.972446;0.000735;0.972079;0.999262;72.077347;74.119613
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";6;0.000645;0.000645;0.5;0.971711;0.000627;0.971398;0.999299;71.105268;73.175317
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";7;0.000613;0.000613;0.5;0.971084;0.000595;0.970787;0.999371;70.13387;72.222231
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";8;0.000563;0.000563;0.5;0.970489;0.000546;0.970216;0.999412;69.163083;71.266193
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";9;0.00055;0.00055;0.5;0.969943;0.000533;0.969676;0.999444;68.192867;70.30606
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";10;0.000524;0.000524;0.5;0.96941;0.000508;0.969156;0.999463;67.223191;69.344454
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";11;0.000562;0.000562;0.5;0.968902;0.000545;0.968629;0.999457;66.254035;68.380544
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";12;0.000598;0.000598;0.5;0.968357;0.000579;0.968067;0.99942;65.285406;67.418734
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";13;0.000672;0.000672;0.5;0.967778;0.00065;0.967452;0.999365;64.317338;66.458795
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";14;0.000741;0.000741;0.5;0.967127;0.000716;0.966769;0.999294;63.349886;65.503156
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";15;0.000832;0.000832;0.5;0.966411;0.000804;0.966009;0.999214;62.383117;64.551347
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";16;0.000956;0.000956;0.5;0.965607;0.000923;0.965145;0.999106;61.417108;63.604669
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";17;0.001068;0.001067;0.5;0.964684;0.001029;0.964169;0.998989;60.451963;62.665053
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";18;0.001116;0.001116;0.5;0.963654;0.001075;0.963117;0.998909;59.487793;61.731456
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";19;0.0011;0.001099;0.5;0.962579;0.001058;0.96205;0.998892;58.524677;60.799857
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";20;0.001082;0.001082;0.5;0.961521;0.00104;0.961001;0.998909;57.562626;59.866212
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";21;0.001101;0.001101;0.5;0.960481;0.001057;0.959952;0.998909;56.601626;58.930511
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";22;0.001075;0.001074;0.5;0.959424;0.001031;0.958908;0.998912;55.641673;57.994897
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";23;0.001112;0.001111;0.5;0.958393;0.001065;0.95786;0.998907;54.682765;57.056732
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";24;0.001116;0.001115;0.5;0.957328;0.001068;0.956794;0.998887;53.724905;56.119644
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";25;0.00121;0.00121;0.5;0.95626;0.001157;0.955682;0.998838;52.768111;55.181751
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";26;0.001256;0.001256;0.5;0.955104;0.001199;0.954504;0.998767;51.812429;54.247969
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";27;0.001306;0.001306;0.5;0.953904;0.001245;0.953282;0.998719;50.857925;53.31554
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";28;0.001314;0.001313;0.5;0.952659;0.001251;0.952033;0.99869;49.904643;52.384586
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";29;0.001276;0.001275;0.5;0.951408;0.001213;0.950801;0.998706;48.95261;51.452823
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";30;0.001363;0.001362;0.5;0.950194;0.001294;0.949547;0.998681;48.001809;50.51789
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";31;0.001408;0.001407;0.5;0.9489;0.001335;0.948232;0.998615;47.052262;49.586121
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";32;0.001545;0.001544;0.5;0.947565;0.001463;0.946833;0.998525;46.10403;48.655279
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";33;0.001569;0.001568;0.5;0.946102;0.001484;0.94536;0.998444;45.157196;47.729724
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";34;0.001684;0.001683;0.5;0.944619;0.00159;0.943824;0.998375;44.211836;46.803897
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";35;0.001749;0.001747;0.5;0.943029;0.001647;0.942205;0.998285;43.268012;45.881952
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";36;0.001903;0.001902;0.5;0.941382;0.00179;0.940487;0.998176;42.325806;44.961371
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";37;0.001895;0.001893;0.5;0.939592;0.001779;0.938702;0.998103;41.38532;44.046076
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";38;0.002099;0.002097;0.5;0.937813;0.001966;0.93683;0.998005;40.446618;43.128662
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";39;0.002102;0.0021;0.5;0.935847;0.001965;0.934864;0.997902;39.509788;42.218227
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";40;0.002393;0.00239;0.5;0.933881;0.002232;0.932765;0.997755;38.574924;41.306028
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";41;0.002386;0.002383;0.5;0.931649;0.00222;0.930539;0.997613;37.642159;40.403795
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";42;0.002643;0.00264;0.5;0.929429;0.002453;0.928202;0.997489;36.71162;39.499114
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";43;0.002846;0.002842;0.5;0.926976;0.002634;0.925658;0.997259;35.783417;38.602331
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";44;0.003008;0.003003;0.5;0.924341;0.002776;0.922953;0.997078;34.857759;37.710926
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";45;0.003226;0.00322;0.5;0.921565;0.002968;0.920081;0.996888;33.934806;36.823007
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";46;0.003576;0.003569;0.5;0.918597;0.003279;0.916958;0.996605;33.014725;35.940362
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";47;0.003916;0.003909;0.5;0.915319;0.003578;0.91353;0.996261;32.097766;35.067309
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";48;0.004195;0.004186;0.5;0.911741;0.003817;0.909832;0.995953;31.184237;34.202956
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";49;0.004122;0.004114;0.5;0.907924;0.003735;0.906057;0.99585;30.274404;33.344646
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";50;0.004614;0.004603;0.5;0.904189;0.004162;0.902108;0.995642;29.368348;32.480314
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";51;0.004911;0.004899;0.5;0.900027;0.004409;0.897823;0.995249;28.466239;31.628202
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";52;0.005609;0.005593;0.5;0.895618;0.005009;0.893113;0.994755;27.568417;30.781441
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";53;0.005906;0.005889;0.5;0.890609;0.005245;0.887986;0.994259;26.675303;29.951763
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";54;0.006418;0.006398;0.5;0.885364;0.005664;0.882532;0.993857;25.787317;29.12623
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";55;0.006647;0.006625;0.5;0.8797;0.005828;0.876786;0.993489;24.904785;28.310547
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";56;0.007567;0.007539;0.5;0.873871;0.006588;0.870577;0.992919;24.027999;27.496033
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";57;0.008171;0.008138;0.5;0.867283;0.007058;0.863755;0.992163;23.157422;26.701099
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";58;0.009504;0.009459;0.5;0.860226;0.008137;0.856157;0.991204;22.293667;25.916068
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";59;0.008994;0.008954;0.5;0.852089;0.007629;0.848274;0.990792;21.43751;25.158781
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";60;0.01025;0.010198;0.5;0.844459;0.008612;0.840153;0.990427;20.589236;24.381566
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";61;0.010641;0.010585;0.5;0.835847;0.008847;0.831424;0.98961;19.749083;23.627622
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";62;0.012262;0.012187;0.5;0.827;0.010079;0.821961;0.988618;18.917659;22.875038
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";63;0.01313;0.013044;0.5;0.816921;0.010656;0.811593;0.987387;18.095698;22.151087
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";64;0.012661;0.012581;0.5;0.806266;0.010144;0.801194;0.987186;17.284105;21.437237
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";65;0.013442;0.013352;0.5;0.796122;0.01063;0.790807;0.987036;16.482911;20.704011
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";66;0.014246;0.014145;0.5;0.785492;0.011111;0.779936;0.986254;15.692105;19.977434
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";67;0.016888;0.016746;0.5;0.774381;0.012968;0.767897;0.984563;14.912169;19.256899
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";68;0.020923;0.020706;0.5;0.761412;0.015766;0.753529;0.98129;14.144272;18.576361
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";69;0.020638;0.020427;0.5;0.745646;0.015231;0.738031;0.979432;13.390743;17.95857
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";70;0.021397;0.02117;0.5;0.730415;0.015463;0.722684;0.979205;12.652712;17.322629
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";71;0.023054;0.022791;0.5;0.714952;0.016295;0.706805;0.978028;11.930028;16.686468
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";72;0.024837;0.024532;0.5;0.698658;0.017139;0.690088;0.976348;11.223223;16.063982
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";73;0.026753;0.0264;0.5;0.681518;0.017992;0.672522;0.974546;10.533135;15.455398
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";74;0.028813;0.028404;0.5;0.663526;0.018847;0.654103;0.972611;9.860613;14.860927
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";75;0.031027;0.030553;0.5;0.644679;0.019697;0.634831;0.970537;9.206511;14.280762
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";76;0.033405;0.032856;0.5;0.624982;0.020535;0.614715;0.968313;8.57168;13.715076
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";77;0.035958;0.035323;0.5;0.604448;0.021351;0.593772;0.965931;7.956965;13.164025
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";78;0.038699;0.037965;0.5;0.583097;0.022137;0.572028;0.96338;7.363193;12.627741
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";79;0.04164;0.040791;0.5;0.560959;0.022882;0.549518;0.96065;6.791165;12.106337
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";80;0.044794;0.043813;0.5;0.538078;0.023575;0.52629;0.95773;6.241646;11.599902
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";81;0.048174;0.047041;0.5;0.514503;0.024203;0.502402;0.954609;5.715356;11.108499
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";82;0.051796;0.050489;0.5;0.4903;0.024755;0.477923;0.951276;5.212954;10.632172
"TABMORT EEVV Censos (con ajuste)";2001;2001.5;"f";83;0.055675;0.054167;0.5;0.465545;0.025217;0.452937;0.94772;4.735032;10.170934
